0x5ba2e20e: aabbMax
0xa19a0e5f: Item_ChilledFish_07
0x312513ce: Item_ChilledFish_08
0x46222358: Item_ChilledFish_09
0x96b81d01: Item_Conductor
0xef423519: Item_ConductorDemo
0xa63d0cc0: Item_Cook_A_01
0x3f345d7a: Item_Cook_A_02
0x48336dec: Item_Cook_A_03
0xd657f84f: Item_Cook_A_04
0xa150c8d9: Item_Cook_A_05
0x4f5ea9f5: Item_Cook_A_07
0xdfe1b464: Item_Cook_A_08
0xa8e684f2: Item_Cook_A_09
0xc8210d17: Item_Cook_A_10
0xbf263d81: Item_Cook_A_11
0x262f6c3b: Item_Cook_A_12
0x51285cad: Item_Cook_A_13
0xcf4cc90e: Item_Cook_A_14
0xb488a32e: Item_Cook_B_01
0x2d81f294: Item_Cook_B_02
0x5a86c202: Item_Cook_B_03
0xc4e257a1: Item_Cook_B_04
0xb3e56737: Item_Cook_B_05
0x2aec368d: Item_Cook_B_06
0xad93926f: Item_Cook_B_11
0x349ac3d5: Item_Cook_B_12
0x439df343: Item_Cook_B_13
0xddf966e0: Item_Cook_B_14
0xaafe5676: Item_Cook_B_15
0x33f707cc: Item_Cook_B_16
0x44f0375a: Item_Cook_B_17
0xd44f2acb: Item_Cook_B_18
0xa3481a5d: Item_Cook_B_19
0xf1b9f13a: Item_Cook_B_20
0x86bec1ac: Item_Cook_B_21
0x1fb79016: Item_Cook_B_22
0x68b0a080: Item_Cook_B_23
0x0c34c44b: Item_Cook_C_01
0x953d95f1: Item_Cook_C_02
0x0b590052: Item_Cook_C_05
0x925051e8: Item_Cook_C_06
0xe557617e: Item_Cook_C_07
0x75e87cef: Item_Cook_C_08
0x152ff50a: Item_Cook_C_11
0x8c26a4b0: Item_Cook_C_12
0xfb219426: Item_Cook_C_13
0x65450185: Item_Cook_C_14
0x12423113: Item_Cook_C_15
0x8b4b60a9: Item_Cook_C_16
0xfc4c503f: Item_Cook_C_17
0x8bd8447e: Item_Cook_C_17_00
0x91e3fcf2: Item_Cook_D_01
0x08eaad48: Item_Cook_D_02
0x7fed9dde: Item_Cook_D_03
0xe189087d: Item_Cook_D_04
0x968e38eb: Item_Cook_D_05
0x0f876951: Item_Cook_D_06
0x788059c7: Item_Cook_D_07
0xe83f4456: Item_Cook_D_08
0x9f3874c0: Item_Cook_D_09
0xfffffd25: Item_Cook_D_10
0x295f9b97: Item_Cook_E_01
0xb056ca2d: Item_Cook_E_02
0xc751fabb: Item_Cook_E_03
0x59356f18: Item_Cook_E_04
0x3bea3479: Item_Cook_F_01
0xa2e365c3: Item_Cook_F_02
0xd5e45555: Item_Cook_F_03
0x4b80c0f6: Item_Cook_F_04
0x1a5f02a6: Item_Cook_G_02
0x6d583230: Item_Cook_G_03
0xf33ca793: Item_Cook_G_04
0x843b9705: Item_Cook_G_05
0x1d32c6bf: Item_Cook_G_06
0x6a35f629: Item_Cook_G_07
0xfa8aebb8: Item_Cook_G_08
0x8d8ddb2e: Item_Cook_G_09
0xed4a52cb: Item_Cook_G_10
0x9a4d625d: Item_Cook_G_11
0x034433e7: Item_Cook_G_12
0x74430371: Item_Cook_G_13
0xea2796d2: Item_Cook_G_14
0x9d20a644: Item_Cook_G_15
0x0429f7fe: Item_Cook_G_16
0x732ec768: Item_Cook_G_17
0xdb35434a: Item_Cook_H_01
0x423c12f0: Item_Cook_H_02
0x353b2266: Item_Cook_H_03
0x6389242f: Item_Cook_I_01
0xfa807595: Item_Cook_I_02
0x8d874503: Item_Cook_I_03
0x13e3d0a0: Item_Cook_I_04
0x64e4e036: Item_Cook_I_05
0xfdedb18c: Item_Cook_I_06
0x8aea811a: Item_Cook_I_07
0x1a559c8b: Item_Cook_I_08
0x6d52ac1d: Item_Cook_I_09
0x0d9525f8: Item_Cook_I_10
0x7a92156e: Item_Cook_I_11
0xe39b44d4: Item_Cook_I_12
0x949c7442: Item_Cook_I_13
0x0af8e1e1: Item_Cook_I_14
0x7dffd177: Item_Cook_I_15
0xe4f680cd: Item_Cook_I_16
0x93f1b05b: Item_Cook_I_17
0x713c8bc1: Item_Cook_J_01
0xe835da7b: Item_Cook_J_02
0x9f32eaed: Item_Cook_J_03
0x01567f4e: Item_Cook_J_04
0x76514fd8: Item_Cook_J_05
0xef581e62: Item_Cook_J_06
0x985f2ef4: Item_Cook_J_07
0x08e03365: Item_Cook_J_08
0x7fe703f3: Item_Cook_J_09
0xc980eca4: Item_Cook_K_01
0x5089bd1e: Item_Cook_K_02
0x278e8d88: Item_Cook_K_03
0xb9ea182b: Item_Cook_K_04
0xceed28bd: Item_Cook_K_05
0x57e47907: Item_Cook_K_06
0x20e34991: Item_Cook_K_07
0xb05c5400: Item_Cook_K_08
0xc75b6496: Item_Cook_K_09
0x5457d41d: Item_Cook_L_01
0xcd5e85a7: Item_Cook_L_02
0xba59b531: Item_Cook_L_03
0x243d2092: Item_Cook_L_04
0x533a1004: Item_Cook_L_05
0xecebb378: Item_Cook_M_01
0xfe5e1c96: Item_Cook_N_01
0x67574d2c: Item_Cook_N_02
0x10507dba: Item_Cook_N_03
0x8e34e819: Item_Cook_N_04
0x46e27bf3: Item_Cook_O_01
0xdfeb2a49: Item_Cook_O_02
0x4e983c3a: Item_Cook_P_01
0xd7916d80: Item_Cook_P_02
0xa0965d16: Item_Cook_P_03
0x3ef2c8b5: Item_Cook_P_04
0x49f5f823: Item_Cook_P_05
0xd41cda09: Item_CookSet
0x818eb2ad: Item_CookSet_100enemy
0x5669dd4c: Item_CookSet_PanOnly
0x6a0b083b: Item_Crab
0xb1760ab7: Item_Enemy_00
0xc6713a21: Item_Enemy_01
0x5f786b9b: Item_Enemy_02
0x287f5b0d: Item_Enemy_03
0xb61bceae: Item_Enemy_04
0xc11cfe38: Item_Enemy_05
0x5815af82: Item_Enemy_06
0x2f129f14: Item_Enemy_07
0xbfad8285: Item_Enemy_08
0x46635ada: Item_Enemy_12
0x31646a4c: Item_Enemy_13
0xaf00ffef: Item_Enemy_14
0xd807cf79: Item_Enemy_15
0x410e9ec3: Item_Enemy_16
0x3609ae55: Item_Enemy_17
0xa6b6b3c4: Item_Enemy_18
0xd1b18352: Item_Enemy_19
0x83406835: Item_Enemy_20
0xf44758a3: Item_Enemy_21
0x842dac2c: Item_Enemy_24
0xf32a9cba: Item_Enemy_25
0x6a23cd00: Item_Enemy_26
0x1d24fd96: Item_Enemy_27
0x8d9be007: Item_Enemy_28
0xfa9cd091: Item_Enemy_29
0x9a5b5974: Item_Enemy_30
0xed5c69e2: Item_Enemy_31
0x74553858: Item_Enemy_32
0x035208ce: Item_Enemy_33
0x9d369d6d: Item_Enemy_34
0x9480d146: Item_Enemy_38
0xe387e1d0: Item_Enemy_39
0xd51acfb3: Item_Enemy_40
0xa21dff25: Item_Enemy_41
0x3b14ae9f: Item_Enemy_42
0x4c139e09: Item_Enemy_43
0xd2770baa: Item_Enemy_44
0xa5703b3c: Item_Enemy_45
0x3c796a86: Item_Enemy_46
0x4b7e5a10: Item_Enemy_47
0xdbc14781: Item_Enemy_48
0xacc67717: Item_Enemy_49
0xcc01fef2: Item_Enemy_50
0xbb06ce64: Item_Enemy_51
0x220f9fde: Item_Enemy_52
0x5508af48: Item_Enemy_53
0xcb6c3aeb: Item_Enemy_54
0xbc6b0a7d: Item_Enemy_55
0x25625bc7: Item_Enemy_56
0x52656b51: Item_Enemy_57
0x22c19256: Item_Enemy_57_Get
0xfa1b7063: Item_Enemy_Bokoblin
0x68a3901f: Item_Enemy_Put_57
0xfcf7c872: Item_FishGet
0xf5978f63: Item_FishGet_A
0x6c9eded9: Item_FishGet_B
0x1b99ee4f: Item_FishGet_C
0x85fd7bec: Item_FishGet_D
0xf2fa4b7a: Item_FishGet_E
0x6bf31ac0: Item_FishGet_F
0x1cf42a56: Item_FishGet_G
0x8c4b37c7: Item_FishGet_H
0xfb4c0751: Item_FishGet_I
0x624556eb: Item_FishGet_J
0x1542667d: Item_FishGet_K
0x8b26f3de: Item_FishGet_L
0x0bb599f2: Item_FishGet_L_00
0xfc21c348: Item_FishGet_M
0x91fc27a3: Item_FishGet_X
0x7ff2468f: Item_FishGet_Z
0xee8b09ec: Item_Flint
0x0430e593: Item_Fruit
0xf72de97c: Item_Fruit_A
0x6e24b8c6: Item_Fruit_B
0x19238850: Item_Fruit_C
0x87471df3: Item_Fruit_D
0xf0402d65: Item_Fruit_E
0x79d4a484: Item_Fruit_E_00
0x69497cdf: Item_Fruit_F
0x1e4e4c49: Item_Fruit_G
0x8ef151d8: Item_Fruit_H
0xf9f6614e: Item_Fruit_I
0x60ff30f4: Item_Fruit_J
0x17f80062: Item_Fruit_K
0x899c95c1: Item_Fruit_L
0xa63db099: Item_HeartUtuwa
0xeccd5309: Item_InsectGet_K
0xeba09710: Item_InsectGet_O
0x867d73fb: Item_InsectGet_Z
0xa3bf3682: Item_LiftRockWhite
0x56a3ff2c: Item_Magnetglove
0xe2bb4395: Item_Material_01
0x7bb2122f: Item_Material_02
0x0cb522b9: Item_Material_03
0x92d1b71a: Item_Material_04
0xe5d6878c: Item_Material_05
0x92632dac: Item_Material_05_00
0x7cdfd636: Item_Material_06
0x0bd8e6a0: Item_Material_07
0x9b67fb31: Item_Material_08
0x5a929ef0: Item_Meat_01
0xc39bcf4a: Item_Meat_02
0xc4f60b53: Item_Meat_06
0xb3f13bc5: Item_Meat_07
0x4389afb1: Item_Meat_11
0xda80fe0b: Item_Meat_12
0xdf322374: Item_Mushroom_A
0x463b72ce: Item_Mushroom_B
0x313c4258: Item_Mushroom_C
0xaf58d7fb: Item_Mushroom_D
0xd85fe76d: Item_Mushroom_E
0x4156b6d7: Item_Mushroom_F
0xd96f68cb: Item_Mushroom_F_00
0xa6ee9bd0: Item_Mushroom_H
0x48e0fafc: Item_Mushroom_J
0xa1835fc9: Item_Mushroom_L
0xd6846f5f: Item_Mushroom_M
0x4f8d3ee5: Item_Mushroom_N
0x1cdb4024: Item_Mushroom_N_00
0x388a0e73: Item_Mushroom_O
0xba6ddf14: Item_MushroomGet_D
0xcaa971c4: Item_Ore_A
0x6eb6db6d: Item_Ore_A_00
0x53a0207e: Item_Ore_B
0x24a710e8: Item_Ore_C
0xbac3854b: Item_Ore_D
0xcdc4b5dd: Item_Ore_E
0x54cde467: Item_Ore_F
0x23cad4f1: Item_Ore_G
0xb375c960: Item_Ore_H
0xc472f9f6: Item_Ore_I
0x5d7ba84c: Item_Ore_J
0xd4aea87a: Item_PampasGrass
0x94779ee2: Item_Parastole2
0x290d3cf4: Item_Parastole2_Vagrant
0xc2482a98: Item_Plant_A
0x5b417b22: Item_Plant_B
0x2c464bb4: Item_Plant_C
0xc525ee81: Item_Plant_E
0x5c2cbf3b: Item_Plant_F
0x2b2b8fad: Item_Plant_G
0xbb94923c: Item_Plant_H
0xb6b9d115: Item_Plant_HopBush
0xcc93a2aa: Item_Plant_I
0x559af310: Item_Plant_J
0xbcf95625: Item_Plant_L
0xcbfe66b3: Item_Plant_M
0x25f0079f: Item_Plant_O
0xdfff3afc: Item_Plant_Q
0x33e35506: Item_PlantCook
0x0bed2129: Item_PlantGet_A
0x92e47093: Item_PlantGet_B
0xe5e34005: Item_PlantGet_C
0x0c80e530: Item_PlantGet_E
0x9589b48a: Item_PlantGet_F
0xe28e841c: Item_PlantGet_G
0x7231998d: Item_PlantGet_H
0x0536a91b: Item_PlantGet_I
0x9c3ff8a1: Item_PlantGet_J
0x755c5d94: Item_PlantGet_L
0x025b6d02: Item_PlantGet_M
0xec550c2e: Item_PlantGet_O
0x165a314d: Item_PlantGet_Q
0x862591b5: Item_PlantLeaf
0x25bd3bf1: Item_PlantLeafGet
0x564e6809: Item_PlantRoot
0xf6e7de71: Item_PlantRootGet
0x8be3dbc5: Item_RemoteBomb
0x5fba20e4: Item_RemoteBombCube
0x9821aae4: Item_Roast
0xa053ba8f: Item_Roast_01
0x395aeb35: Item_Roast_02
0x4e5ddba3: Item_Roast_03
0xd0394e00: Item_Roast_04
0xa73e7e96: Item_Roast_05
0x3e372f2c: Item_Roast_06
0x49301fba: Item_Roast_07
0xd98f022b: Item_Roast_08
0xae8832bd: Item_Roast_09
0xce4fbb58: Item_Roast_10
0xb9488bce: Item_Roast_11
0x2041da74: Item_Roast_12
0x5746eae2: Item_Roast_13
0xbe254fd7: Item_Roast_15
0x272c1e6d: Item_Roast_16
0xc094336a: Item_Roast_18
0xb79303fc: Item_Roast_19
0xe20f2c82: Item_Roast_24
0x7b067d38: Item_Roast_27
0xebb960a9: Item_Roast_28
0x8b7ee94c: Item_Roast_31
0x1277b8f6: Item_Roast_32
0x65708860: Item_Roast_33
0x151a7cef: Item_Roast_36
0x621d4c79: Item_Roast_37
0xf2a251e8: Item_Roast_38
0x85a5617e: Item_Roast_39
0xb3384f1d: Item_Roast_40
0xc43f7f8b: Item_Roast_41
0xc352bb92: Item_Roast_45
0x5a5bea28: Item_Roast_46
0xbde3c72f: Item_Roast_48
0xcae4f7b9: Item_Roast_49
0xaa237e5c: Item_Roast_50
0xdd244eca: Item_Roast_51
0x442d1f70: Item_Roast_52
0x332a2fe6: Item_Roast_53
0xf7e9a46b: Item_RoastFish_01
0x6ee0f5d1: Item_RoastFish_02
0x19e7c547: Item_RoastFish_03
0x878350e4: Item_RoastFish_04
0x1e8a015e: Item_RoastFish_07
0xf9322c59: Item_RoastFish_09
0xeef2952a: Item_RoastFish_11
0x00fcf406: Item_RoastFish_13
0xe99f5133: Item_RoastFish_15
0xcc49417d: Item_Rupee
0x59cf20ba: Item_Rupee_Blue
0x8050f75f: Item_Rupee_Gold
0x37e53acc: Item_Rupee_Green
0x34d993f7: Item_Rupee_Purple
0xd423e5f4: Item_Rupee_Red
0xf107f94a: Item_Rupee_Silver
0x43f41405: Item_ShellFishGet
0xc7e19a87: Item_StaminaUtuwa
0xbbcebbe8: itemBuyingPrice
0x2c5db503: itemCreatingPrice
0xc4a7521a: itemSaleRevivalCount
0x121d4165: itemSellingPrice
0x0c8427c0: itemStainColor
0xc567045e: itemUseIconActorName
0xc458cc57: J2_GOAL_01
0x5d519ded: J2_GOAL_02
0x2a56ad7b: J2_GOAL_03
0xd440acdd: J2_JCT_00
0xa3479c4b: J2_JCT_01
0x3a4ecdf1: J2_JCT_02
0x4d49fd67: J2_JCT_03
0xd7813306: J2_RD_00
0x781ceb2c: J3_GOAL_22
0x0f1bdbba: J3_GOAL_23
0x18eaac43: J3_JCT_00
0x6fed9cd5: J3_JCT_01
0xf6e4cd6f: J3_JCT_02
0x2adccec1: J3_JCT_20
0x5ddbfe57: J3_JCT_21
0xc4d2afed: J3_JCT_22
0xb3d59f7b: J3_JCT_23
0x33c7ff80: J3_JCT_30
0x44c0cf16: J3_JCT_31
0x71f638b2: J3_RD_00
0x06f10824: J3_RD_01
0x922f2f5d: Keese
0xed7d8bbd: Keese_Fire
0x5719e133: Keese_Swarm
0x96d00c93: KeySmall
0x28d38491: Kibako_Contain_01
0x723bd20b: Kibako_Contain_100enemy
0xda7cc0c1: KibakoDesert_Contain_01
0x6c802ab8: KibakoDungeon
0x9929f658: KibakoDungeon_040
0x8c533f5b: KibakoHang
0xfd2124de: KibakoJungle_Contain_01
0xb67b5b2d: KibakoSeaside_Contain_01
0x0f30ec42: KibakoSnowMountain_Contain_01
0xb61b3eb5: KibakoSnowMountain_Contain_100enemy
0xceb4a8f4: KibakoVolcano_Contain_01
0xa50895b2: KibakoZora_Contain_01
0x95c29374: Kokko
0xa57ae54f: Kokko_Simple
0xe5340a96: Korok
0x1ab2d1a8: KorokAnswerResponce
0x0435ed77: KorokPot
0xed766d42: KorokRayShaft
0x56d977b4: KorokRayShaftNarrow
0x7baf0eaa: LanayruSea
0x585a832c: LanayruWaterSources
0x8058428e: LanayruWetlands
0x08bd60e2: LastBoss
0x1cedc042: LastBossThunder
0x66985809: LastRiddenHorse_ForEvent
0x95ecffab: Lavafall
0xf4a6080a: LavaHaze_01
0x48ae88ef: LavaPlane
0x6fe0fe57: LavaWaterSurface
0x4f865540: LifeMaxUp
0xd34fb132: Lift
0xa3bad11f: LimitYDiff
0x56f64994: LineBeam
0x0dbd6800: LineCheckTag
0x969e36cf: Link
0x3f9c0fbe: LinkTag
0x8e59cd08: LinkTagAnd
0x1f5ba6ed: LinkTagCount
0x07156232: LinkTagNAnd
0x42c1394e: LinkTagNone
0xfd4e2a87: LinkTagNOr
0x62caf01e: LinkTagOr
0x81942855: LinkTagPulse
0xe5e5f545: LinkTagXOr
0x9f3fa43f: ListenerCtrlTag
0xa8d83ac5: LittleBird
0x89701194: LiveMountain
0x1d16d960: Lizalfos
0xedf852d2: Lizalfos_Bone
0x98d26d60: Lizalfos_Bone_Head
0x57b7730f: Lizalfos_ElectricWaterBall
0x9f17f0f4: Lizalfos_Gold
0xb10ee781: Lizalfos_IceBall
0x82cf54ab: Lizalfos_Lava
0x5d57fd50: Lizalfos_Water
0xe15601e5: LizalfosFlame
0x7948ec82: LizalfosPipe
0x473b2152: Lizard
0x60360455: LocalSeafood
0xdd549a0a: LocationTag
0x5aebd677: LocatorEffect
0xc679f5bc: locators
0xdecdfb28: lookAtOffsetY
0xd4a5c513: LookTag
0x64a7347f: LookTagRotate
0x53d1f9f8: Lynel
0x2449d155: Lynel_Gold
0x5a082044: LynelFlame
0x729a971e: MagneGear
0xfde124e2: MagneGearAcceptor
0x82a5c7a5: MagnePos
0xabc21fa4: mainModel
0x96fa372c: Majora
0xdb3801fc: MaliceEnemyRandom
0x7394efb7: Mannequin_001
0x881796ca: Mannequin_001_Head
0x8cbd6b82: Mannequin_001_Lower
0xec78cf3d: Mannequin_001_Upper
0xea9dbe0d: Mannequin_002
0x0e83e464: Mannequin_002_Head
0xbd55711f: Mannequin_002_Lower
0xdd90d5a0: Mannequin_002_Upper
0x9d9a8e9b: Mannequin_003
0xc5df37c1: Mannequin_003_Head
0x1b227aab: Mannequin_003_Lower
0x7be7de14: Mannequin_003_Upper
0x03fe1b38: Mannequin_004
0xd8da0779: Mannequin_004_Head
0xde854425: Mannequin_004_Lower
0xbe40e09a: Mannequin_004_Upper
0x74f92bae: Mannequin_005
0x1386d4dc: Mannequin_005_Head
0x78f24f91: Mannequin_005_Lower
0x1837eb2e: Mannequin_005_Upper
0xedf07a14: Mannequin_006
0x9512a672: Mannequin_006_Head
0x491a550c: Mannequin_006_Lower
0x29dff1b3: Mannequin_006_Upper
0x9af74a82: Mannequin_007
0x5e4e75d7: Mannequin_007_Head
0xef6d5eb8: Mannequin_007_Lower
0x8fa8fa07: Mannequin_007_Upper
0x0a485713: Mannequin_008
0xaf18c702: Mannequin_008_Head
0x19252e51: Mannequin_008_Lower
0x79e08aee: Mannequin_008_Upper
0x7d4f6785: Mannequin_009
0xdf97815a: Mannequin_009_Upper
0xecb83cbb: MapConstActive
0xc4f55027: MapConstPassive
0x07d3931c: MapDynamicActive
0x8cac0dc3: MapDynamicPassive
0xa8b03dbc: MapTower
0x2728c0b4: MapTower_First
0x44a1fcfd: MapTowerWingBefore
0x08cc73a0: masterSwordSearchEvilDist
0x9709839b: masterSwordSleepActorName
0xda59a71a: masterSwordTrueFormActorName
0x701d2e3b: masterSwordTrueFormAttackPower
0x7f974248: MayoiFogEftLocater
0x1c2f6fc5: MergedDungeonParts
0xae254b84: MergedGrudge_B-3_0
0xd9227b12: MergedGrudge_B-3_1
0x402b2aa8: MergedGrudge_B-3_2
0xab6a5d01: MergedGrudge_B-4_0
0xdc6d6d97: MergedGrudge_B-4_1
0x45643c2d: MergedGrudge_B-4_2
0x27ae7ccf: MergedGrudge_D-6_0
0x2d3051c5: MergedGrudge_D-8_0
0x6886736c: MergedGrudge_E-1_1
0x3c3cc940: MergedGrudge_E-4_0-BB
0x5d268be6: MergedGrudge_E-4_0-BB_Far
0x4b3bf9d6: MergedGrudge_E-4_0-BC
0x6046a256: MergedGrudge_E-4_0-BC_Far
0xbc2ea9bb: MergedGrudge_E-4_0-CA
0xd1da2293: MergedGrudge_E-4_0-CA_Far
0x2527f801: MergedGrudge_E-4_0-CB
0x967a5843: MergedGrudge_E-4_0-CB_Far
0x5220c897: MergedGrudge_E-4_0-CC
0xab1a71f3: MergedGrudge_E-4_0-CC_Far
0xf36f3f7c: MergedGrudge_E-4_0-DA
0xccdf122b: MergedGrudge_E-4_0-DA_Far
0x6a666ec6: MergedGrudge_E-4_0-DB
0x8b7f68fb: MergedGrudge_E-4_0-DB_Far
0x1d615e50: MergedGrudge_E-4_0-DC
0xb61f414b: MergedGrudge_E-4_0-DC_Far
0x6e4db187: MergedGrudge_E-4_1
0x87698413: MergedGrudge_E-4_10
0xf06eb485: MergedGrudge_E-4_11
0x6967e53f: MergedGrudge_E-4_12
0x1e60d5a9: MergedGrudge_E-4_13
0x8004400a: MergedGrudge_E-4_14
0xf703709c: MergedGrudge_E-4_15
0x6e0a2126: MergedGrudge_E-4_16
0x190d11b0: MergedGrudge_E-4_17
0x89b20c21: MergedGrudge_E-4_18
0xfeb53cb7: MergedGrudge_E-4_19
0xf744e03d: MergedGrudge_E-4_2
0xac44d7d0: MergedGrudge_E-4_20
0x8043d0ab: MergedGrudge_E-4_3
0x1e274508: MergedGrudge_E-4_4
0x6920759e: MergedGrudge_E-4_5
0xf0292424: MergedGrudge_E-4_6
0x872e14b2: MergedGrudge_E-4_7
0x17910923: MergedGrudge_E-4_8
0x609639b5: MergedGrudge_E-4_9
0x5eeafbc1: MergedGrudge_F-4_0
0x5f2891f6: MergedGrudge_F-5_0
0xd9f57a95: MergedGrudge_I-3_0
0xaef24a03: MergedGrudge_I-3_1
0xed3d303b: MergedGrudge_RemainsElectric_0
0xae46304d: MergedGrudge_RemainsElectric_0_2
0xd8836aec: MergedGrudge_RemainsElectric_1_3
0x03335117: MergedGrudge_RemainsElectric_2
0x3509dfae: MergedGrudge_RemainsElectric_3_1
0xea50f422: MergedGrudge_RemainsElectric_4
0x9d57c4b4: MergedGrudge_RemainsElectric_5
0x045e950e: MergedGrudge_RemainsElectric_6
0x7359a598: MergedGrudge_RemainsElectric_7
0xe3e6b809: MergedGrudge_RemainsElectric_8
0x48f4aef7: MergedGrudge_RemainsElectric_9_4
0x7db7e1a5: MergedGrudge_RemainsFire_10_0
0x807d6f38: MergedGrudge_RemainsFire_1_0
0x823bd161: MergedGrudge_RemainsFire_2_0
0x83f9bb56: MergedGrudge_RemainsFire_3_0
0x86b6add3: MergedGrudge_RemainsFire_4_0
0x8774c7e4: MergedGrudge_RemainsFire_5_0
0x853279bd: MergedGrudge_RemainsFire_6_0
0x84f0138a: MergedGrudge_RemainsFire_7_0
0x8fac54b7: MergedGrudge_RemainsFire_8_0
0x8e6e3e80: MergedGrudge_RemainsFire_9_0
0xa33e8c67: MergedGrudge_RemainsWater_0
0xe396c20b: MergedGrudge_RemainsWater_0_1
0x7a9f93b1: MergedGrudge_RemainsWater_0_2
0x923e5cb3: MergedGrudge_RemainsWater_1_4
0x4d30ed4b: MergedGrudge_RemainsWater_2
0x3a37dddd: MergedGrudge_RemainsWater_3
0xa453487e: MergedGrudge_RemainsWater_4
0xe55d00e0: MergedGrudge_RemainsWater_5_1
0x4a5d2952: MergedGrudge_RemainsWater_6
0x3d5a19c4: MergedGrudge_RemainsWater_7
0x7ed7d35f: MergedGrudge_RemainsWind_0
0x78dadfea: MergedGrudge_RemainsWind_0_0
0x7918b5dd: MergedGrudge_RemainsWind_1_0
0x7b5e0b84: MergedGrudge_RemainsWind_2_0
0x7a9c61b3: MergedGrudge_RemainsWind_3_0
0x79ba1746: MergedGrudge_RemainsWind_4
0x7e111d01: MergedGrudge_RemainsWind_5_0
0x7c57a358: MergedGrudge_RemainsWind_6_0
0x7d95c96f: MergedGrudge_RemainsWind_7_0
0x700c5b6d: MergedGrudge_RemainsWind_8
0x770be465: MergedGrudge_RemainsWind_9_0
0xae7aa777: Midna
0xd22690e3: Mineral
0xbdfa3fa0: monsterShopBuyMamo
0x70d97914: monsterShopSellMamo
0x6e4f0862: MoonNameTag
0x7f45bf4f: Moose
0xb65b1cd2: Moriblin
0x58ad19e0: Moriblin_Blue
0xf3dd6c23: Moriblin_Bone
0x17b520cb: Moriblin_Bone_Head
0x8132ce05: Moriblin_Gold
0x5d847510: MoriblinPipe
0x4ebc44b1: Morning_A1
0xd7b5150b: Morning_A2
0x2ea4c44f: Morning_B
0x6ef9e273: Mosquito
0x47291571: MountainCloud
0x0d9a9f48: MountainCloudSingle
0x4a006c4b: MoveTriggerTag
0xdc179583: MovingSpeed
0x636d5f67: MusicianSpotBgmTag
0xb4ac9f31: Naked
0x5e237e06: name
0xb9fd03ab: NavMeshBox_EnemyWipeDungeon
0x6821c9d2: NavMeshBox_EnemyWipeDungeon_Large_Lift
0x1c230b68: Night_A
0x852a5ad2: Night_B
0xb5eb969a: NoCalcActor
0xe2f95694: NoChemFireEffect
0x088f5cac: NoLimit
0xdfa2aff1: None
0x82061bc1: Noon_A
0x1b0f4a7b: Noon_B
0x26296dd2: Normal
0x26296dd2: Normal
0x2a6d51ed: normal0ItemName01
0xb3640057: normal0ItemName02
0xc46330c1: normal0ItemName03
0x62a050a3: normal0ItemNum01
0xfba90119: normal0ItemNum02
0x8cae318f: normal0ItemNum03
0x31232a92: normal0StuffNum
0x722e2498: Normal2
0x0529140e: Normal3
0x9b4d81ad: Normal4
0xec4ab13b: Normal5
0xd7cd3c96: NormalArrow
0x92c8470d: NoseWaterPump
0xf53e7ab8: NoUseDRCAppTag
0x4dca3281: NoWork
0xd02b34a6: NPC
0x7ec130cc: Npc
0x58d2fc4b: Npc_100enemy_MiniGame
0x9c163d1f: Npc_AncientAssistant001
0x72185c33: Npc_AncientAssistant003
0xec7cc990: Npc_AncientAssistant004
0x0f977229: Npc_AncientDoctor
0xa410afef: Npc_AncientDoctor_Hateno
0xd3bf7567: NPC_artist
0xe792773f: NPC_artist_000
0x909547a9: NPC_artist_001
0x099c1613: NPC_artist_002
0x7e9b2685: NPC_artist_003
0xe0ffb326: NPC_artist_004
0x97f883b0: NPC_artist_005
0x0ef1d20a: NPC_artist_006
0x79f6e29c: NPC_artist_007
0xe949ff0d: NPC_artist_008
0x9e4ecf9b: NPC_artist_009
0xfe89467e: NPC_artist_010
0x898e76e8: NPC_artist_011
0xebc5ad3b: Npc_Assassin
0x6f06bad9: Npc_Assassin_001
0xf60feb63: Npc_Assassin_002
0x8108dbf5: Npc_Assassin_003
0x1f6c4e56: Npc_Assassin_004
0x686b7ec0: Npc_Assassin_005
0xf1622f7a: Npc_Assassin_006
0x86651fec: Npc_Assassin_007
0x16da027d: Npc_Assassin_008
0x61dd32eb: Npc_Assassin_009
0x011abb0e: Npc_Assassin_010
0xb1198f7b: Npc_Attacked_001
0x2810dec1: Npc_Attacked_002
0x5f17ee57: Npc_Attacked_003
0xc1737bf4: Npc_Attacked_004
0xb6744b62: Npc_Attacked_005
0x2f7d1ad8: Npc_Attacked_006
0x587a2a4e: Npc_Attacked_007
0xc8c537df: Npc_Attacked_008
0xbfc20749: Npc_Attacked_009
0xdf058eac: Npc_Attacked_010
0xa802be3a: Npc_Attacked_011
0x310bef80: Npc_Attacked_012
0x851873a5: Npc_BackseatKorok_Air
0xd8d524a8: Npc_Bottle_Mes001
0x8f82b550: Npc_Bowling
0x92e1cd75: NPC_CaptionVoice
0x6badb078: Npc_Challenge093Lady
0xeaab3516: Npc_DeathEastHatago_001
0x73a264ac: Npc_DeathEastHatago_002
0x04a5543a: Npc_DeathEastHatago_003
0xda4ef259: Npc_DeathMt001
0x34c7f6fb: Npc_DeathWestHatago_002
0x721681c8: NPC_DRCVoice
0x8e337152: Npc_DressFairy_00
0xf93441c4: Npc_DressFairy_01
0x603d107e: Npc_DressFairy_02
0x173a20e8: Npc_DressFairy_03
