"uint", "hex", "value"
950743471, "0x38ab31af", "Npc_Goron033"
2054969991, "0x7a7c5a87", "Npc_Goron033_DispNameFlag"
2025717785, "0x78be0019", "Npc_Goron109"
3005044768, "0xb31d5820", "Npc_Goron109_DispNameFlag"
2831077735, "0xa8bed167", "Npc_Goron110"
1795677918, "0x6b07dede", "Npc_Goron110_DispNameFlag"
2384149223, "0x8e1b3ae7", "NPC_Goron21_Yunbo"
1446205228, "0x5633572c", "Npc_Goron_B"
995845423, "0x3b5b652f", "Npc_Goron_Camp001"
2275394188, "0x879fc28c", "Npc_Goron_Camp001_DispNameFlag"
276182764, "0x107636ec", "Npc_Goron_Camp002"
2531436789, "0x96e2a8f5", "Npc_Goron_Camp002_DispNameFlag"
158140333, "0x096d07ad", "Npc_Goron_Camp003"
790197021, "0x2f19731d", "Npc_Goron_Camp003_DispNameFlag"
439966886, "0x1a395ca6", "Npc_Goron_Child"
2950190919, "0xafd85747", "Npc_Goron_Chisel_000"
3694664051, "0xdc381973", "Npc_Goron_Darnia"
297460760, "0x11bae418", "Npc_Goron_Hammer_C_000"
4161540601, "0xf80c11f9", "Npc_Goron_Hero"
973887320, "0x3a0c5758", "Npc_Goron_Hero_Low"
65874455, "0x03ed2a17", "Npc_Goron_HeroDescendants"
3300924959, "0xc4c01e1f", "Npc_Goron_HeroDescendants_Ball"
3517664227, "0xd1ab4be3", "Npc_Goron_M"
1303356325, "0x4dafa3a5", "Npc_Goron_Pickaxe_C_000"
1339183430, "0x4fd25146", "Npc_Goron_Pincers_C_000"
3860770295, "0xe61eadf7", "Npc_Goron_X"
887719041, "0x34e98481", "Npc_GoronSalesClerk"
3155797380, "0xbc19a584", "Npc_HatenoGate001"
2837150091, "0xa91b798b", "Npc_HatenoGate001_DispNameFlag"
2536830535, "0x9734f647", "Npc_HatenoGate002"
3093697522, "0xb86613f2", "Npc_HatenoGate002_DispNameFlag"
2385495814, "0x8e2fc706", "Npc_HatenoGate003"
27117594, "0x019dc81a", "Npc_HatenoGate003_DispNameFlag"
434630771, "0x19e7f073", "Npc_HatenoVillage"
508660381, "0x1e518a9d", "Npc_HatenoVillage001"
822784886, "0x310ab376", "Npc_HatenoVillage001_DispNameFlag"
897374558, "0x357cd95e", "Npc_HatenoVillage002"
544725263, "0x2077d90f", "Npc_HatenoVillage002_DispNameFlag"
745007135, "0x2c67e81f", "Npc_HatenoVillage003"
2576089831, "0x998c02e7", "Npc_HatenoVillage003_DispNameFlag"
1663467224, "0x63267ed8", "Npc_HatenoVillage004"
42798589, "0x028d0dfd", "Npc_HatenoVillage004_DispNameFlag"
2050838425, "0x7a3d4f99", "Npc_HatenoVillage005"
3145127445, "0xbb76d615", "Npc_HatenoVillage005_DispNameFlag"
1360010330, "0x51101c5a", "Npc_HatenoVillage006"
2852895852, "0xaa0bbc6c", "Npc_HatenoVillage006_DispNameFlag"
1208691995, "0x480b2d1b", "Npc_HatenoVillage007"
334522244, "0x13f06784", "Npc_HatenoVillage007_DispNameFlag"
3482530260, "0xcf9331d4", "Npc_HatenoVillage008"
1199088665, "0x4778a419", "Npc_HatenoVillage008_DispNameFlag"
3599237269, "0xd6880095", "Npc_HatenoVillage009"
4270030833, "0xfe837ff1", "Npc_HatenoVillage009_DispNameFlag"
109629931, "0x0688d1eb", "Npc_HatenoVillage010"
647624975, "0x2699f90f", "Npc_HatenoVillage010_DispNameFlag"
529785002, "0x1f93e0aa", "Npc_HatenoVillage011"
2674008807, "0x9f6222e7", "Npc_HatenoVillage011_DispNameFlag"
884913001, "0x34beb369", "Npc_HatenoVillage012"
2384414878, "0x8e1f489e", "Npc_HatenoVillage012_DispNameFlag"
765821480, "0x2da58228", "Npc_HatenoVillage013"
937726838, "0x37e49376", "Npc_HatenoVillage013_DispNameFlag"
1659114735, "0x62e414ef", "Npc_HatenoVillage014"
2900728940, "0xace59c6c", "Npc_HatenoVillage014_DispNameFlag"
2080318894, "0x7bff25ae", "Npc_HatenoVillage015"
354305924, "0x151e4784", "Npc_HatenoVillage015_DispNameFlag"
1355970157, "0x50d2766d", "Npc_HatenoVillage016"
73608701, "0x04632dfd", "Npc_HatenoVillage016_DispNameFlag"
1237927724, "0x49c9472c", "Npc_HatenoVillage017"
3180918293, "0xbd98f615", "Npc_HatenoVillage017_DispNameFlag"
3461438435, "0xce515be3", "Npc_HatenoVillage018"
3910153608, "0xe9103588", "Npc_HatenoVillage018_DispNameFlag"
3611978402, "0xd74a6aa2", "Npc_HatenoVillage019"
1357639264, "0x50ebee60", "Npc_HatenoVillage019_DispNameFlag"
1383026702, "0x526f500e", "Npc_HatenoVillage019_Etto"
821943872, "0x30fdde40", "Npc_HatenoVillage019_Kokotte"
80637874, "0x04ce6fb2", "Npc_HatenoVillage020"
256986621, "0x0f514dfd", "Npc_HatenoVillage020_DispNameFlag"
500522739, "0x1dd55ef3", "Npc_HatenoVillage021"
3064632853, "0xb6aa9615", "Npc_HatenoVillage021_DispNameFlag"
922225968, "0x36f80d30", "Npc_HatenoVillage022"
2815949932, "0xa7d7fc6c", "Npc_HatenoVillage022_DispNameFlag"
803421297, "0x2fe33c71", "Npc_HatenoVillage023"
506210180, "0x1e2c2784", "Npc_HatenoVillage023_DispNameFlag"
1621273270, "0x60a2aab6", "Npc_HatenoVillage024"
2234329246, "0x852d289e", "Npc_HatenoVillage024_DispNameFlag"
2928545328, "0xae8e0e30", "Npc_HatenoVillage024_Uotori"
2042207223, "0x79b99bf7", "Npc_HatenoVillage025"
1020719990, "0x3cd6f376", "Npc_HatenoVillage025_DispNameFlag"
1385482292, "0x5294c834", "Npc_HatenoVillage026"
766220559, "0x2dab990f", "Npc_HatenoVillage026_DispNameFlag"
1267726709, "0x4b8ff975", "Npc_HatenoVillage027"
2488287975, "0x945042e7", "Npc_HatenoVillage027_DispNameFlag"
3424118202, "0xcc17e5ba", "Npc_HatenoVillage028"
3235414394, "0xc0d8817a", "Npc_HatenoVillage028_DispNameFlag"
3574387963, "0xd50cd4fb", "Npc_HatenoVillage029"
2032360082, "0x79235a92", "Npc_HatenoVillage029_DispNameFlag"
84673925, "0x050c0585", "Npc_HatenoVillage030"
2704923756, "0xa139dc6c", "Npc_HatenoVillage030_DispNameFlag"
471282884, "0x1c1734c4", "Npc_HatenoVillage031"
415369092, "0x18c20784", "Npc_HatenoVillage031_DispNameFlag"
926574343, "0x373a6707", "Npc_HatenoVillage032"
163540477, "0x09bf6dfd", "Npc_HatenoVillage032_DispNameFlag"
773936710, "0x2e215646", "Npc_HatenoVillage033"
2957293077, "0xb044b615", "Npc_HatenoVillage033_DispNameFlag"
4276782755, "0xfeea86a3", "Npc_HatenoVillage_DispNameFlag"
657913891, "0x2736f823", "Npc_HiddenKorok"
1488069056, "0x58b221c0", "Npc_HiddenKorokFly"
658805609, "0x27449369", "Npc_HiddenKorokGround"
432627797, "0x19c96055", "Npc_HighMountain001"
1430533190, "0x55443446", "Npc_HighMountain001_DispNameFlag"
738132695, "0x2bff02d7", "Npc_HighMountain003"
4257383895, "0xfdc285d7", "Npc_HighMountain003_DispNameFlag"
1690211344, "0x64be9410", "Npc_HighMountain004"
1724091085, "0x66c38acd", "Npc_HighMountain004_DispNameFlag"
2108007761, "0x7da5a551", "Npc_HighMountain005"
3745009957, "0xdf385125", "Npc_HighMountain005_DispNameFlag"
3356220188, "0xc80bdb1c", "Npc_HighMountain008"
590750505, "0x23362329", "Npc_HighMountain008_DispNameFlag"
3507546717, "0xd110ea5d", "Npc_HighMountain009"
2597189825, "0x9acdf8c1", "Npc_HighMountain009_DispNameFlag"
17840931, "0x01103b23", "Npc_HighMountain010"
1121418815, "0x42d77e3f", "Npc_HighMountain010_DispNameFlag"
403376738, "0x180b0a62", "Npc_HighMountain011"
4214007255, "0xfb2ca5d7", "Npc_HighMountain011_DispNameFlag"
858151329, "0x332659a1", "Npc_HighMountain012"
3931230126, "0xea51cfae", "Npc_HighMountain012_DispNameFlag"
708667616, "0x2a3d68e0", "Npc_HighMountain013"
1403655238, "0x53aa1446", "Npc_HighMountain013_DispNameFlag"
56001914, "0x0356857a", "Npc_HighMountain020"
1797245645, "0x6b1fcacd", "Npc_HighMountain020_DispNameFlag"
441300027, "0x1a4db43b", "Npc_HighMountain021"
3538161957, "0xd2e41125", "Npc_HighMountain021_DispNameFlag"
2116120895, "0x7e21713f", "Npc_HighMountain025"
1486386246, "0x58987446", "Npc_HighMountain025_DispNameFlag"
43315021, "0x0294ef4d", "Npc_HighMountain030"
3312933724, "0xc5775b5c", "Npc_HighMountain030_DispNameFlag"
462413324, "0x1b8fde0c", "Npc_HighMountain031"
2089582772, "0x7c8c80b4", "Npc_HighMountain031_DispNameFlag"
815959503, "0x30a28dcf", "Npc_HighMountain032"
1844570829, "0x6df1eacd", "Npc_HighMountain032_DispNameFlag"
700038286, "0x29b9bc8e", "Npc_HighMountain033"
3557437733, "0xd40a3125", "Npc_HighMountain033_DispNameFlag"
1727539785, "0x66f82a49", "Npc_HighMountain034"
1326136895, "0x4f0b3e3f", "Npc_HighMountain034_DispNameFlag"
2145590024, "0x7fe31b08", "Npc_HighMountain035"
4142982615, "0xf6f0e5d7", "Npc_HighMountain035_DispNameFlag"
1422805195, "0x54ce48cb", "Npc_HighMountain036"
3884814254, "0xe78d8fae", "Npc_HighMountain036_DispNameFlag"
1305835914, "0x4dd5798a", "Npc_HighMountain037"
1584813126, "0x5e765446", "Npc_HighMountain037_DispNameFlag"
131856840, "0x07dbf9c8", "Npc_HighMountain040"
948871977, "0x388ea329", "Npc_HighMountain040_DispNameFlag"
515950729, "0x1ec0c889", "Npc_HighMountain041"
2171959489, "0x817578c1", "Npc_HighMountain041_DispNameFlag"
1490340125, "0x58d4c91d", "Npc_HorseBuyer"
1133452635, "0x438f1d5b", "Npc_HorseBuyer_DispNameFlag"
1442730147, "0x55fe50a3", "Npc_Hunters_Lost"
2126593469, "0x7ec13dbd", "Npc_Hunters_Lost_DispNameFlag"
3039178886, "0xb5263086", "Npc_HutagoHatago_001"
2059185628, "0x7abcaddc", "Npc_HutagoHatago_001_DispNameFlag"
2651546437, "0x9e0b6345", "Npc_HutagoHatago_002"
1807861669, "0x6bc1c7a5", "Npc_HutagoHatago_002_DispNameFlag"
672171672, "0x28108698", "Npc_HutagoHatago_Woman_01"
1527019956, "0x5b0479b4", "Npc_HutagoHatago_Woman_01_DispNameFlag"
1709337193, "0x65e26a69", "Npc_Hylia_B"
2857374056, "0xaa501168", "Npc_Hylia_Broom"
4257155266, "0xfdbf08c2", "Npc_Hylia_Brush"
1582420440, "0x5e51d1d8", "Npc_Hylia_Carpenter_000"
1196089497, "0x474ae099", "Npc_Hylia_Carpenter_001"
2636918863, "0x9d2c304f", "Npc_Hylia_Carpenter_001_Wedding"
2981545123, "0xb1b6c4a3", "Npc_Hylia_Diary"
3420905755, "0xcbe6e11b", "Npc_Hylia_Drag"
940368702, "0x380ce33e", "Npc_Hylia_Dustcloth"
744171730, "0x2c5b28d2", "Npc_Hylia_Dyer"
4051423187, "0xf17bcfd3", "Npc_Hylia_Johnny"
1662957597, "0x631eb81d", "Npc_Hylia_Laundry"
3799676582, "0xe27a76a6", "Npc_Hylia_M"
2488332123, "0x9450ef5b", "Npc_Hylia_M_UmayadoMaster"
3405487904, "0xcafb9f20", "Npc_Hylia_Memo"
2502296816, "0x952604f0", "Npc_Hylia_Mug"
758487582, "0x2d359a1e", "Npc_Hylia_Mug_Sake"
3500558841, "0xd0a649f9", "Npc_Hylia_Mug_Sake_0"
3384637624, "0xc9bd78b8", "Npc_Hylia_Mug_Sake_1"
4205941643, "0xfab1938b", "Npc_Hylia_Pen"
3277485904, "0xc35a7750", "Npc_Hylia_Picturebook"
1490598459, "0x58d8ba3b", "Npc_Hylia_Picturebook_Brown"
2412698694, "0x8fcedc46", "Npc_Hylia_Picturebook_Pink"
2741308120, "0xa3650ad8", "Npc_Hylia_Picturebook_Yellow"
3449632096, "0xcd9d3560", "Npc_Hylia_TestTube"
47761241, "0x02d8c759", "Npc_Hylia_TestTube_000"
465827352, "0x1bc3f618", "Npc_Hylia_TestTube_001"
2462832403, "0x92cbd713", "Npc_Hylia_Twig"
1381469309, "0x52578c7d", "Npc_Hylia_W"
3967234499, "0xec7731c3", "Npc_Hylia_W_Writer"
3587150002, "0xd5cf90b2", "Npc_Hylia_X"
511306600, "0x1e79eb68", "Npc_HyruleDepthHatago001"
3105036035, "0xb9131703", "Npc_HyruleDepthHatago001_DispNameFlag"
894744747, "0x3554b8ab", "Npc_HyruleDepthHatago002"
2825813370, "0xa86e7d7a", "Npc_HyruleDepthHatago002_DispNameFlag"
743410154, "0x2c4f89ea", "Npc_HyruleDepthHatago003"
295020178, "0x1195a692", "Npc_HyruleDepthHatago003_DispNameFlag"
1661869869, "0x630e1f2d", "Npc_HyruleDepthHatago004"
2324998536, "0x8a94a988", "Npc_HyruleDepthHatago004_DispNameFlag"
2048208492, "0x7a152e6c", "Npc_HyruleDepthHatago005"
862941792, "0x336f7260", "Npc_HyruleDepthHatago005_DispNameFlag"
1362656687, "0x51387daf", "Npc_HyruleDepthHatago006"
571611161, "0x22121819", "Npc_HyruleDepthHatago006_DispNameFlag"
1210273006, "0x48234cee", "Npc_HyruleDepthHatago007"
2615788529, "0x9be9c3f1", "Npc_HyruleDepthHatago007_DispNameFlag"
4044883260, "0xf118053c", "Npc_HyrulePlain002_talk"
1466896008, "0x576f0e88", "Npc_HyrulePlain003_talk"
3091343591, "0xb84228e7", "Npc_HyrulePlain004"
3057539855, "0xb63e5b0f", "Npc_HyrulePlain004_DispNameFlag"
2462593030, "0x92c83006", "Npc_HyrulePlain004_talk"
2706971046, "0xa15919a6", "Npc_HyrulePlain005"
264601831, "0x0fc580e7", "Npc_HyrulePlain005_DispNameFlag"
2322877029, "0x8a744a65", "Npc_HyrulePlain006"
515435166, "0x1eb8ea9e", "Npc_HyrulePlain006_DispNameFlag"
2816176058, "0xa7db6fba", "Npc_HyruleWestHatago001"
3365685195, "0xc89c47cb", "Npc_HyruleWestHatago001_DispNameFlag"
2364947577, "0x8cf63c79", "Npc_HyruleWestHatago002"
3655413170, "0xd9e12db2", "Npc_HyruleWestHatago002_DispNameFlag"
2515340600, "0x95ed0d38", "Npc_HyruleWestHatago003"
1612379738, "0x601af65a", "Npc_HyruleWestHatago003_DispNameFlag"
3668745215, "0xdaac9bff", "Npc_HyruleWestHatago004"
4212914496, "0xfb1bf940", "Npc_HyruleWestHatago004_DispNameFlag"
3283593918, "0xc3b7aabe", "Npc_HyruleWestHatago005"
1121985192, "0x42e022a8", "Npc_HyruleWestHatago005_DispNameFlag"
3902470525, "0xe89af97d", "Npc_HyruleWestHatago006"
1402816721, "0x539d48d1", "Npc_HyruleWestHatago006_DispNameFlag"
2628927113, "0x9cb23e89", "Npc_IceVillage011"
1853555003, "0x6e7b013b", "Npc_IceVillage011_DispNameFlag"
3637352085, "0xd8cd9695", "NPC_Item_Plant_M"
4079721019, "0xf32b9a3b", "Npc_Kakariko001"
1349673731, "0x50726303", "Npc_Kakariko001_DispNameFlag"
3468253433, "0xceb958f9", "Npc_Kakariko001_TalkEnd"
3624323576, "0xd806c9f8", "Npc_Kakariko002"
1091504506, "0x410f097a", "Npc_Kakariko002_DispNameFlag"
3239966905, "0xc11df8b9", "Npc_Kakariko003"
4176794258, "0xf8f4d292", "Npc_Kakariko003_DispNameFlag"
2388422270, "0x8e5c6e7e", "Npc_Kakariko004"
1677057416, "0x63f5dd88", "Npc_Kakariko004_DispNameFlag"
2538037055, "0x97475f3f", "Npc_Kakariko005"
3658352224, "0xda0e0660", "Npc_Kakariko005_DispNameFlag"
3161066748, "0xbc6a0cfc", "Npc_Kakariko006"
3413339161, "0xcb736c19", "Npc_Kakariko006_DispNameFlag"
2775662013, "0xa5713dbd", "Npc_Kakariko007"
1921562609, "0x7288b7f1", "Npc_Kakariko007_DispNameFlag"
585703794, "0x22e92172", "Npc_Kakariko008"
637564012, "0x2600746c", "Npc_Kakariko008_DispNameFlag"
3958554957, "0xebf2c14d", "Npc_Kakariko010"
1205938554, "0x47e1297a", "Npc_Kakariko010_DispNameFlag"
4075417612, "0xf2e9f00c", "Npc_Kakariko011"
4263178898, "0xfe1af292", "Npc_Kakariko011_DispNameFlag"
3653542863, "0xd9c4a3cf", "Npc_Kakariko012"
4016543979, "0xef6798eb", "Npc_Kakariko012_DispNameFlag"
3235877518, "0xc0df928e", "Npc_Kakariko013"
1453081347, "0x569c4303", "Npc_Kakariko013_DispNameFlag"
2409497673, "0x8f9e0449", "Npc_Kakariko014"
3449637913, "0xcd9d4c19", "Npc_Kakariko014_DispNameFlag"
2525312264, "0x96853508", "Npc_Kakariko015"
1952880625, "0x746697f1", "Npc_Kakariko015_DispNameFlag"
3181930187, "0xbda866cb", "Npc_Kakariko016"
1696333192, "0x651bfd88", "Npc_Kakariko016_DispNameFlag"
2009567524, "0x77c79124", "Npc_King_ChoiceExclude_Diary"
3324575558, "0xc628ff46", "Npc_King_ChoiceExclude_Finish"
1828946757, "0x6d038345", "Npc_King_ChoiceExclude_Recipe"
3347288095, "0xc783901f", "Npc_King_Common_Anataha"
4255491989, "0xfda5a795", "Npc_King_Common_Kokoha"
2164267380, "0x81001974", "Npc_King_Ghost"
2564573954, "0x98dc4b02", "Npc_King_Parasail"
3598009839, "0xd67545ef", "Npc_King_Parasail002"
2150621801, "0x802fe269", "Npc_King_Parasail004"
2570375976, "0x9934d328", "Npc_King_Parasail005"
432327115, "0x19c4c9cb", "Npc_King_Vagrant"
2046810621, "0x79ffd9fd", "Npc_King_Vagrant001"
2620064137, "0x9c2b0189", "Npc_King_Vagrant001_ChoiceExclude"
3828117395, "0xe42c6f93", "Npc_King_Vagrant001_DispNameFlag"
1271511935, "0x4bc9bb7f", "Npc_King_Vagrant003"
76033464, "0x04882db8", "Npc_King_Vagrant004"
3866287263, "0xe672dc9f", "Npc_King_Vagrant004_ChoiceExclude"
141166121, "0x086a0629", "Npc_King_Vagrant004_Have_Dish"
496180473, "0x1d931cf9", "Npc_King_Vagrant005"
1209683214, "0x481a4d0e", "Npc_King_Vagrant005_ChoiceExclude"
918441786, "0x36be4f3a", "Npc_King_Vagrant006"
799374971, "0x2fa57e7b", "Npc_King_Vagrant007"
1284865642, "0x4c957e6a", "Npc_kokiri001"
3187486801, "0xbdfd3051", "Npc_kokiri001_DispNameFlag"
1740123561, "0x67b82da9", "Npc_kokiri002"
2894092840, "0xac805a28", "Npc_kokiri002_DispNameFlag"
2124618984, "0x7ea31ce8", "Npc_kokiri003"
360415680, "0x157b81c0", "Npc_kokiri003_DispNameFlag"
836930095, "0x31e28a2f", "Npc_kokiri004"
2390396634, "0x8e7a8eda", "Npc_kokiri004_DispNameFlag"
3533611468, "0xd29ea1cc", "Npc_kokiri004_DLCDemo"
687455086, "0x28f9bb6e", "Npc_kokiri005"
931222834, "0x37815532", "Npc_kokiri005_DispNameFlag"
1029491442, "0x3d5ccaf2", "Npc_kokiri005_DLCDemo"
64284845, "0x03d4e8ad", "Npc_kokiri006"
654065483, "0x26fc3f4b", "Npc_kokiri006_DispNameFlag"
3597365745, "0xd66b71f1", "Npc_kokiri006_DLCDemo"
1435687484, "0x5592da3c", "Npc_Kokiri007"
2648893499, "0x9de2e83b", "Npc_Kokiri007_DispNameFlag"
3523921651, "0xd20ac6f3", "Npc_Kokiri008"
3379178406, "0xc96a2ba6", "Npc_Kokiri008_DispNameFlag"
2219635810, "0x844cf462", "Npc_kokiri009"
1920269526, "0x7274fcd6", "Npc_kokiri009_DispNameFlag"
454108876, "0x1b1126cc", "Npc_Kokiri010"
2827712176, "0xa88b76b0", "Npc_Kokiri010_DispNameFlag"
34215821, "0x020a178d", "Npc_Kokiri011"
292597080, "0x1170ad58", "Npc_Kokiri011_DispNameFlag"
1719289758, "0x667a479e", "Npc_kokiri012"
48810937, "0x02e8cbb9", "Npc_kokiri012_DispNameFlag"
504237643, "0x1e0e0e4b", "Npc_kokiri012_DLCDemo"
1357130600, "0x50e42b68", "Npc_Korogu"
1648526001, "0x624282b1", "Npc_Korogu004_Demo"
3291842821, "0xc4358905", "Npc_Korogu005_Demo"
4124939160, "0xf5dd9398", "Npc_Korogu006_Demo"
3443046165, "0xcd38b715", "Npc_Korogu012_Demo"
2750125608, "0xa3eb9628", "Npc_Korogu_Elder"
1164873530, "0x456e8f3a", "Npc_Korogu_M_000"
1551220347, "0x5c75be7b", "Npc_Korogu_M_001"
2002316728, "0x7758edb8", "Npc_Korogu_M_002"
1849941241, "0x6e43dcf9", "Npc_Korogu_M_003"
553798206, "0x21024a3e", "Npc_Korogu_M_004"
941194111, "0x38197b7f", "Npc_Korogu_M_005"
322185404, "0x133428bc", "Npc_Korogu_M_006"
170859005, "0x0a2f19fd", "Npc_Korogu_M_007"
2377581874, "0x8db70532", "Npc_Korogu_M_008"
4229361266, "0xfc16ee72", "Npc_Korogu_Minister"
1105630374, "0x41e694a6", "Npc_Korogu_Minister_Maracas"
1695477965, "0x650ef0cd", "Npc_Korogu_Minister_Maracas_Left"
3324846591, "0xc62d21ff", "Npc_LakeSideHatago004"
3997156348, "0xee3fc3fc", "Npc_LakeSideHatago004_DispNameFlag"
3744862398, "0xdf3610be", "Npc_LakeSideHatago005"
1472469012, "0x57c41814", "Npc_LakeSideHatago005_DispNameFlag"
4095427453, "0xf41b437d", "Npc_LakeSideHatago006"
1186558573, "0x46b9726d", "Npc_LakeSideHatago006_DispNameFlag"
261040143, "0x0f8f280f", "NPC_Lanayru001"
1152615964, "0x44b3861c", "NPC_Lanayru001_DispNameFlag"
614628300, "0x24a27bcc", "NPC_Lanayru002"
1439624293, "0x55ceec65", "NPC_Lanayru002_DispNameFlag"
1134786976, "0x43a379a0", "Npc_Lanayru003"
3741962646, "0xdf09d196", "Npc_Lanayru003_DispNameFlag"
216199015, "0x0ce2ef67", "Npc_Lanayru004"
1141431948, "0x4408de8c", "Npc_Lanayru004_DispNameFlag"
1335341872, "0x4f97b330", "Npc_MamonoShop"
4084775482, "0xf378ba3a", "Npc_MamonoShop_DispNameFlag"
4058982770, "0xf1ef2972", "Npc_Minigame_BirdMan001"
2090859675, "0x7c9ffc9b", "Npc_Minigame_BirdMan001_DispNameFlag"
1899961512, "0x713f1ca8", "Npc_MiniGame_Crosscountry"
2330994805, "0x8af02875", "Npc_MiniGame_Crosscountry_DispNameFlag"
3165105401, "0xbca7acf9", "Npc_MiniGame_Golf"
3298232933, "0xc4970a65", "Npc_MiniGame_Golf_DispNameFlag"
3652392771, "0xd9b31743", "Npc_Musician_001"
1967530476, "0x754621ec", "Npc_Musician_001_DispNameFlag"
3250589759, "0xc1c0103f", "Npc_Musician_001_Play"
4070458496, "0xf29e4480", "Npc_Musician_002"
4029156002, "0xf0280aa2", "Npc_Musician_002_Play"
3951392193, "0xeb8575c1", "Npc_Musician_003"
1449066774, "0x565f0116", "Npc_Musician_003_Play"
2482519960, "0x93f83f98", "Npc_Musician_004_Play"
3185562183, "0xbddfd247", "Npc_Musician_005"
898577452, "0x358f342c", "Npc_Musician_005_Play"
2532475268, "0x96f28184", "Npc_Musician_006"
73871025, "0x04672eb1", "Npc_Musician_006_Play"
2414457029, "0x8fe9b0c5", "Npc_Musician_007"
2718967045, "0xa2102505", "Npc_Musician_007_Play"
141667338, "0x0871ac0a", "Npc_Musician_008"
1415075308, "0x545855ec", "Npc_Musician_008_Play"
292199755, "0x116a9d4b", "Npc_Musician_009"
4063190616, "0xf22f5e58", "Npc_Musician_009_Play"
3244969013, "0xc16a4c35", "Npc_Musician_010"
2870811413, "0xab1d1b15", "Npc_Musician_010_Play"
3631316340, "0xd8717d74", "Npc_Musician_011"
4082904759, "0xf35c2eb7", "Npc_Musician_012"
2768668977, "0xa5068931", "Npc_Musician_014"
3156064368, "0xbc1db870", "Npc_Musician_015"
19024009, "0x01224889", "Npc_NakedIslandPriest"
3521594085, "0xd1e742e5", "Npc_NoFootstep"
1202656495, "0x47af14ef", "Npc_NorthHatelHatago001"
4042836563, "0xf0f8ca53", "Npc_NorthHatelHatago001_DispNameFlag"
1820477228, "0x6c82472c", "Npc_NorthHatelHatago002"
3783630890, "0xe185a02a", "Npc_NorthHatelHatago002_DispNameFlag"
149848616, "0x08ee8228", "Npc_NorthHatelHatago006"
1811531081, "0x6bf9c549", "Npc_NorthHatelHatago006_DispNameFlag"
3324781650, "0xc62c2452", "Npc_NorthHateru003"
3811206576, "0xe32a65b0", "Npc_NorthHateru003_DispNameFlag"
4090280584, "0xf3ccba88", "Npc_NorthHateru003_talk"
2423686100, "0x907683d4", "Npc_NorthHateru005"
3251679554, "0xc1d0b142", "Npc_NorthHateru005_DispNameFlag"
2417790898, "0x901c8fb2", "Npc_NorthHateru005_talk"
885036730, "0x34c096ba", "Npc_NorthHateru_around001"
3069436715, "0xb6f3e32b", "Npc_NorthHateru_around001_DispNameFlag"
3425068135, "0xcc266467", "Npc_oasis001"
1016218673, "0x3c924431", "Npc_oasis001_DispNameFlag"
3876272036, "0xe70b37a4", "Npc_oasis002"
770649672, "0x2def2e48", "Npc_oasis002_DispNameFlag"
4262463205, "0xfe1006e5", "Npc_oasis003"
2484401568, "0x9414f5a0", "Npc_oasis003_DispNameFlag"
119630576, "0x07216af0", "Npc_oasis003_InFrontThrone"
3823381043, "0xe3e42a33", "Npc_oasis003_IntoFrontThrone"
2110853251, "0x7dd11083", "Npc_oasis003_IntoThrone"
805094413, "0x2ffcc40d", "NPC_oasis004"
1106070044, "0x41ed4a1c", "NPC_oasis004_DispNameFlag"
3770384550, "0xe0bb80a6", "NPC_oasis004_fr01"
4036120210, "0xf0924e92", "NPC_oasis004_fr01_DispNameFlag"
3415659365, "0xcb96d365", "NPC_oasis004_fr02"
3790546155, "0xe1ef24eb", "NPC_oasis004_fr02_DispNameFlag"
3532513828, "0xd28de224", "NPC_oasis004_fr03"
1477771011, "0x5814ff03", "NPC_oasis004_fr03_DispNameFlag"
2647422179, "0x9dcc74e3", "NPC_oasis004_fr04"
3272994841, "0xc315f019", "NPC_oasis004_fr04_DispNameFlag"
2823463267, "0xa84aa163", "Npc_oasis005"
3069059410, "0xb6ee2152", "Npc_oasis005_DispNameFlag"
2204627616, "0x8367f2a0", "Npc_oasis006"
2811448107, "0xa7934b2b", "Npc_oasis006_DispNameFlag"
2591867873, "0x9a7cc3e1", "Npc_oasis007"
510169283, "0x1e6890c3", "Npc_oasis007_DispNameFlag"
501538606, "0x1de4df2e", "Npc_oasis008"
1256215390, "0x4ae0535e", "Npc_oasis008_DispNameFlag"
83881583, "0x04ffee6f", "Npc_oasis009"
4078667958, "0xf31b88b6", "Npc_oasis009_DispNameFlag"
3573497617, "0xd4ff3f11", "Npc_oasis010"
721489480, "0x2b010e48", "Npc_oasis010_DispNameFlag"
3454275152, "0xcde40e50", "Npc_oasis011"
2465912224, "0x92fad5a0", "Npc_oasis011_DispNameFlag"
3871956371, "0xe6c95d93", "Npc_oasis012"
2206711769, "0x8387bfd9", "Npc_oasis012_DispNameFlag"
